protocol,task,mode,metric,chance,test_subject,fold,value,best_val
within,hemisphere,eeg_imu,acc,0.5,6,4.0,0.5375,0.5411764705882353
within,hemisphere,eeg_imu,acc,0.5,7,0.0,0.5,0.5666666666666667
within,hemisphere,eeg_imu,acc,0.5,7,1.0,0.4235294117647059,0.5142857142857142
within,hemisphere,eeg_imu,acc,0.5,7,2.0,0.5411764705882353,0.49
within,hemisphere,eeg_imu,acc,0.5,7,3.0,0.50625,0.6
within,hemisphere,eeg_imu,acc,0.5,7,4.0,0.54375,0.5529411764705883
within,hemisphere,eeg_imu,acc,0.5,8,0.0,0.49411764705882355,0.5666666666666667
within,hemisphere,eeg_imu,acc,0.5,8,1.0,0.4588235294117647,0.5428571428571428
within,hemisphere,eeg_imu,acc,0.5,8,2.0,0.5411764705882353,0.5
within,hemisphere,eeg_imu,acc,0.5,8,3.0,0.48125,0.5571428571428572
within,hemisphere,eeg_imu,acc,0.5,8,4.0,0.53125,0.5411764705882353
within,hemisphere,eeg_imu,acc,0.5,9,0.0,0.5058823529411764,0.5666666666666667
within,hemisphere,eeg_imu,acc,0.5,9,1.0,0.4764705882352941,0.4857142857142857
within,hemisphere,eeg_imu,acc,0.5,9,2.0,0.5647058823529412,0.49
within,hemisphere,eeg_imu,acc,0.5,9,3.0,0.5,0.5785714285714286
within,hemisphere,eeg_imu,acc,0.5,9,4.0,0.50625,0.5352941176470588
within,hemisphere,eeg_imu,acc,0.5,10,0.0,0.48823529411764705,0.6333333333333333
within,hemisphere,eeg_imu,acc,0.5,10,1.0,0.4411764705882353,0.5
within,hemisphere,eeg_imu,acc,0.5,10,2.0,0.5411764705882353,0.46
within,hemisphere,eeg_imu,acc,0.5,10,3.0,0.51875,0.5642857142857143
within,hemisphere,eeg_imu,acc,0.5,10,4.0,0.49375,0.5176470588235295
within,hemisphere,eeg_imu,acc,0.5,11,0.0,0.4823529411764706,0.6
within,hemisphere,eeg_imu,acc,0.5,11,1.0,0.4470588235294118,0.5285714285714286
within,hemisphere,eeg_imu,acc,0.5,11,2.0,0.5764705882352941,0.49
within,hemisphere,eeg_imu,acc,0.5,11,3.0,0.5,0.5785714285714286
within,hemisphere,eeg_imu,acc,0.5,11,4.0,0.575,0.5529411764705883
within,hemisphere,eeg_imu,acc,0.5,12,0.0,0.4823529411764706,0.6333333333333333
within,hemisphere,eeg_imu,acc,0.5,12,1.0,0.4470588235294118,0.5428571428571428
within,hemisphere,eeg_imu,acc,0.5,12,2.0,0.5352941176470588,0.52
within,hemisphere,eeg_imu,acc,0.5,12,3.0,0.49375,0.5571428571428572
within,hemisphere,eeg_imu,acc,0.5,12,4.0,0.43125,0.5235294117647059
within,hemisphere,eeg_imu,acc,0.5,13,0.0,0.49411764705882355,0.6333333333333333
within,hemisphere,eeg_imu,acc,0.5,13,1.0,0.4411764705882353,0.5285714285714286
within,hemisphere,eeg_imu,acc,0.5,13,2.0,0.5,0.46
within,hemisphere,eeg_imu,acc,0.5,13,3.0,0.5,0.5714285714285714
within,hemisphere,eeg_imu,acc,0.5,13,4.0,0.48125,0.5352941176470588
within,hemisphere,eeg_imu,acc,0.5,14,0.0,0.49411764705882355,0.5333333333333333
within,hemisphere,eeg_imu,acc,0.5,14,1.0,0.4411764705882353,0.5142857142857142
within,hemisphere,eeg_imu,acc,0.5,14,2.0,0.5294117647058824,0.48
within,hemisphere,eeg_imu,acc,0.5,14,3.0,0.53125,0.5571428571428572
within,hemisphere,eeg_imu,acc,0.5,14,4.0,0.55625,0.5294117647058824
within,hemisphere,eeg_imu,acc,0.5,15,0.0,0.5117647058823529,0.6
within,hemisphere,eeg_imu,acc,0.5,15,1.0,0.4411764705882353,0.5571428571428572
within,hemisphere,eeg_imu,acc,0.5,15,2.0,0.575,0.62
within,hemisphere,eeg_imu,acc,0.5,15,3.0,0.54375,0.6076923076923076
within,hemisphere,eeg_imu,acc,0.5,15,4.0,0.4875,0.5470588235294118
within,hemisphere,eeg_imu,acc,0.5,16,0.0,0.5,0.5333333333333333
within,hemisphere,eeg_imu,acc,0.5,16,1.0,0.4470588235294118,0.5
within,hemisphere,eeg_imu,acc,0.5,16,2.0,0.5529411764705883,0.47
within,hemisphere,eeg_imu,acc,0.5,16,3.0,0.5,0.5571428571428572
within,hemisphere,eeg_imu,acc,0.5,16,4.0,0.525,0.5352941176470588
within,hemisphere,gaze_imu,acc,0.5,1,0.0,0.48823529411764705,0.5666666666666667
within,hemisphere,gaze_imu,acc,0.5,1,1.0,0.5352941176470588,0.5142857142857142
within,hemisphere,gaze_imu,acc,0.5,1,2.0,0.5764705882352941,0.56
within,hemisphere,gaze_imu,acc,0.5,1,3.0,0.48125,0.5142857142857142
within,hemisphere,gaze_imu,acc,0.5,1,4.0,0.51875,0.5235294117647059
within,hemisphere,gaze_imu,acc,0.5,2,0.0,0.48823529411764705,0.6333333333333333
within,hemisphere,gaze_imu,acc,0.5,2,1.0,0.49411764705882355,0.4714285714285714
within,hemisphere,gaze_imu,acc,0.5,2,2.0,0.5411764705882353,0.5
within,hemisphere,gaze_imu,acc,0.5,2,3.0,0.5125,0.5571428571428572
within,hemisphere,gaze_imu,acc,0.5,2,4.0,0.51875,0.49411764705882355
within,hemisphere,gaze_imu,acc,0.5,3,0.0,0.5294117647058824,0.5333333333333333
within,hemisphere,gaze_imu,acc,0.5,3,1.0,0.5058823529411764,0.4857142857142857
within,hemisphere,gaze_imu,acc,0.5,3,2.0,0.5,0.54
within,hemisphere,gaze_imu,acc,0.5,3,3.0,0.48125,0.5571428571428572
within,hemisphere,gaze_imu,acc,0.5,3,4.0,0.5375,0.5176470588235295
within,hemisphere,gaze_imu,acc,0.5,4,0.0,0.5294117647058824,0.5666666666666667
within,hemisphere,gaze_imu,acc,0.5,4,1.0,0.5117647058823529,0.45714285714285713
within,hemisphere,gaze_imu,acc,0.5,4,2.0,0.5176470588235295,0.46
within,hemisphere,gaze_imu,acc,0.5,4,3.0,0.45,0.5357142857142857
within,hemisphere,gaze_imu,acc,0.5,4,4.0,0.51875,0.5117647058823529
within,hemisphere,gaze_imu,acc,0.5,5,0.0,0.5058823529411764,0.5333333333333333
within,hemisphere,gaze_imu,acc,0.5,5,1.0,0.4764705882352941,0.4714285714285714
within,hemisphere,gaze_imu,acc,0.5,5,2.0,0.5411764705882353,0.43
within,hemisphere,gaze_imu,acc,0.5,5,3.0,0.50625,0.6
within,hemisphere,gaze_imu,acc,0.5,5,4.0,0.5125,0.5235294117647059
within,hemisphere,gaze_imu,acc,0.5,6,0.0,0.5,0.5333333333333333
within,hemisphere,gaze_imu,acc,0.5,6,1.0,0.4764705882352941,0.44285714285714284
within,hemisphere,gaze_imu,acc,0.5,6,2.0,0.4647058823529412,0.45
within,hemisphere,gaze_imu,acc,0.5,6,3.0,0.5125,0.5714285714285714
within,hemisphere,gaze_imu,acc,0.5,6,4.0,0.5125,0.5294117647058824
within,hemisphere,gaze_imu,acc,0.5,7,0.0,0.5058823529411764,0.5333333333333333
within,hemisphere,gaze_imu,acc,0.5,7,1.0,0.5,0.44285714285714284
within,hemisphere,gaze_imu,acc,0.5,7,2.0,0.5294117647058824,0.46
within,hemisphere,gaze_imu,acc,0.5,7,3.0,0.50625,0.6
within,hemisphere,gaze_imu,acc,0.5,7,4.0,0.4875,0.4764705882352941
within,hemisphere,gaze_imu,acc,0.5,8,0.0,0.5352941176470588,0.5333333333333333
within,hemisphere,gaze_imu,acc,0.5,8,1.0,0.45294117647058824,0.5
within,hemisphere,gaze_imu,acc,0.5,8,2.0,0.5235294117647059,0.5
within,hemisphere,gaze_imu,acc,0.5,8,3.0,0.50625,0.5571428571428572
within,hemisphere,gaze_imu,acc,0.5,8,4.0,0.5375,0.5352941176470588
within,hemisphere,gaze_imu,acc,0.5,9,0.0,0.49411764705882355,0.5333333333333333
within,hemisphere,gaze_imu,acc,0.5,9,1.0,0.5176470588235295,0.42857142857142855
within,hemisphere,gaze_imu,acc,0.5,9,2.0,0.5176470588235295,0.48
within,hemisphere,gaze_imu,acc,0.5,9,3.0,0.5,0.5785714285714286
within,hemisphere,gaze_imu,acc,0.5,9,4.0,0.51875,0.5176470588235295
within,hemisphere,gaze_imu,acc,0.5,10,0.0,0.5,0.5666666666666667
within,hemisphere,gaze_imu,acc,0.5,10,1.0,0.49411764705882355,0.4857142857142857
within,hemisphere,gaze_imu,acc,0.5,10,2.0,0.49411764705882355,0.55
within,hemisphere,gaze_imu,acc,0.5,10,3.0,0.5,0.5714285714285714
within,hemisphere,gaze_imu,acc,0.5,10,4.0,0.5125,0.5
within,hemisphere,gaze_imu,acc,0.5,11,0.0,0.5176470588235295,0.5333333333333333
within,hemisphere,gaze_imu,acc,0.5,11,1.0,0.5176470588235295,0.4857142857142857
within,hemisphere,gaze_imu,acc,0.5,11,2.0,0.5529411764705883,0.48
within,hemisphere,gaze_imu,acc,0.5,11,3.0,0.48125,0.5571428571428572
within,hemisphere,gaze_imu,acc,0.5,11,4.0,0.575,0.5470588235294118
within,hemisphere,gaze_imu,acc,0.5,12,0.0,0.5411764705882353,0.6
within,hemisphere,gaze_imu,acc,0.5,12,1.0,0.5,0.4714285714285714
within,hemisphere,gaze_imu,acc,0.5,12,2.0,0.5352941176470588,0.52
within,hemisphere,gaze_imu,acc,0.5,12,3.0,0.48125,0.5571428571428572
within,hemisphere,gaze_imu,acc,0.5,12,4.0,0.51875,0.49411764705882355
within,hemisphere,gaze_imu,acc,0.5,13,0.0,0.5,0.5666666666666667
within,hemisphere,gaze_imu,acc,0.5,13,1.0,0.5235294117647059,0.4714285714285714
within,hemisphere,gaze_imu,acc,0.5,13,2.0,0.47058823529411764,0.55
within,hemisphere,gaze_imu,acc,0.5,13,3.0,0.475,0.5428571428571428
within,hemisphere,gaze_imu,acc,0.5,13,4.0,0.51875,0.48823529411764705
within,hemisphere,gaze_imu,acc,0.5,14,0.0,0.5058823529411764,0.4666666666666667
within,hemisphere,gaze_imu,acc,0.5,14,1.0,0.48823529411764705,0.45714285714285713
within,hemisphere,gaze_imu,acc,0.5,14,2.0,0.5058823529411764,0.47
within,hemisphere,gaze_imu,acc,0.5,14,3.0,0.50625,0.5142857142857142
within,hemisphere,gaze_imu,acc,0.5,14,4.0,0.49375,0.5235294117647059
within,hemisphere,gaze_imu,acc,0.5,15,0.0,0.5058823529411764,0.4666666666666667
within,hemisphere,gaze_imu,acc,0.5,15,1.0,0.5176470588235295,0.4714285714285714
within,hemisphere,gaze_imu,acc,0.5,15,2.0,0.575,0.62
within,hemisphere,gaze_imu,acc,0.5,15,3.0,0.48125,0.5307692307692308
within,hemisphere,gaze_imu,acc,0.5,15,4.0,0.4875,0.49411764705882355
within,hemisphere,gaze_imu,acc,0.5,16,0.0,0.49411764705882355,0.4666666666666667
within,hemisphere,gaze_imu,acc,0.5,16,1.0,0.5058823529411764,0.45714285714285713
within,hemisphere,gaze_imu,acc,0.5,16,2.0,0.5,0.47
within,hemisphere,gaze_imu,acc,0.5,16,3.0,0.50625,0.5571428571428572
within,hemisphere,gaze_imu,acc,0.5,16,4.0,0.51875,0.5294117647058824
within,hemisphere,eeg_gaze_imu,acc,0.5,1,0.0,0.49411764705882355,0.6
within,hemisphere,eeg_gaze_imu,acc,0.5,1,1.0,0.5176470588235295,0.4857142857142857
within,hemisphere,eeg_gaze_imu,acc,0.5,1,2.0,0.5764705882352941,0.56
within,hemisphere,eeg_gaze_imu,acc,0.5,1,3.0,0.5,0.5285714285714286
within,hemisphere,eeg_gaze_imu,acc,0.5,1,4.0,0.5125,0.5235294117647059
within,hemisphere,eeg_gaze_imu,acc,0.5,2,0.0,0.5117647058823529,0.6
within,hemisphere,eeg_gaze_imu,acc,0.5,2,1.0,0.4764705882352941,0.45714285714285713
within,hemisphere,eeg_gaze_imu,acc,0.5,2,2.0,0.5411764705882353,0.5
within,hemisphere,eeg_gaze_imu,acc,0.5,2,3.0,0.5,0.5571428571428572
within,hemisphere,eeg_gaze_imu,acc,0.5,2,4.0,0.5125,0.49411764705882355
within,hemisphere,eeg_gaze_imu,acc,0.5,3,0.0,0.5176470588235295,0.5333333333333333
within,hemisphere,eeg_gaze_imu,acc,0.5,3,1.0,0.4823529411764706,0.4857142857142857
within,hemisphere,eeg_gaze_imu,acc,0.5,3,2.0,0.5058823529411764,0.54
within,hemisphere,eeg_gaze_imu,acc,0.5,3,3.0,0.4875,0.5571428571428572
within,hemisphere,eeg_gaze_imu,acc,0.5,3,4.0,0.5375,0.5176470588235295
within,hemisphere,eeg_gaze_imu,acc,0.5,4,0.0,0.5176470588235295,0.5666666666666667
within,hemisphere,eeg_gaze_imu,acc,0.5,4,1.0,0.5117647058823529,0.45714285714285713
within,hemisphere,eeg_gaze_imu,acc,0.5,4,2.0,0.5235294117647059,0.46
within,hemisphere,eeg_gaze_imu,acc,0.5,4,3.0,0.45,0.5357142857142857
within,hemisphere,eeg_gaze_imu,acc,0.5,4,4.0,0.53125,0.5235294117647059
within,hemisphere,eeg_gaze_imu,acc,0.5,5,0.0,0.5235294117647059,0.6
within,hemisphere,eeg_gaze_imu,acc,0.5,5,1.0,0.48823529411764705,0.45714285714285713
within,hemisphere,eeg_gaze_imu,acc,0.5,5,2.0,0.5294117647058824,0.44
within,hemisphere,eeg_gaze_imu,acc,0.5,5,3.0,0.50625,0.5928571428571429
within,hemisphere,eeg_gaze_imu,acc,0.5,5,4.0,0.51875,0.5235294117647059
within,hemisphere,eeg_gaze_imu,acc,0.5,6,0.0,0.5117647058823529,0.5666666666666667
within,hemisphere,eeg_gaze_imu,acc,0.5,6,1.0,0.48823529411764705,0.45714285714285713
within,hemisphere,eeg_gaze_imu,acc,0.5,6,2.0,0.5117647058823529,0.46
within,hemisphere,eeg_gaze_imu,acc,0.5,6,3.0,0.51875,0.5785714285714286
within,hemisphere,eeg_gaze_imu,acc,0.5,6,4.0,0.5125,0.5294117647058824
within,hemisphere,eeg_gaze_imu,acc,0.5,7,0.0,0.5,0.6
within,hemisphere,eeg_gaze_imu,acc,0.5,7,1.0,0.5058823529411764,0.44285714285714284
within,hemisphere,eeg_gaze_imu,acc,0.5,7,2.0,0.5294117647058824,0.48
within,hemisphere,eeg_gaze_imu,acc,0.5,7,3.0,0.50625,0.6
within,hemisphere,eeg_gaze_imu,acc,0.5,7,4.0,0.525,0.5529411764705883
within,hemisphere,eeg_gaze_imu,acc,0.5,8,0.0,0.5117647058823529,0.7
within,hemisphere,eeg_gaze_imu,acc,0.5,8,1.0,0.4470588235294118,0.5285714285714286
within,hemisphere,eeg_gaze_imu,acc,0.5,8,2.0,0.5294117647058824,0.5
within,hemisphere,eeg_gaze_imu,acc,0.5,8,3.0,0.51875,0.5642857142857143
within,hemisphere,eeg_gaze_imu,acc,0.5,8,4.0,0.5375,0.5352941176470588
within,hemisphere,eeg_gaze_imu,acc,0.5,9,0.0,0.5176470588235295,0.6
within,hemisphere,eeg_gaze_imu,acc,0.5,9,1.0,0.5058823529411764,0.44285714285714284
within,hemisphere,eeg_gaze_imu,acc,0.5,9,2.0,0.5647058823529412,0.49
within,hemisphere,eeg_gaze_imu,acc,0.5,9,3.0,0.5,0.5785714285714286
within,hemisphere,eeg_gaze_imu,acc,0.5,9,4.0,0.51875,0.5176470588235295
within,hemisphere,eeg_gaze_imu,acc,0.5,10,0.0,0.5,0.5666666666666667
within,hemisphere,eeg_gaze_imu,acc,0.5,10,1.0,0.49411764705882355,0.45714285714285713
within,hemisphere,eeg_gaze_imu,acc,0.5,10,2.0,0.49411764705882355,0.55
within,hemisphere,eeg_gaze_imu,acc,0.5,10,3.0,0.5,0.55
within,hemisphere,eeg_gaze_imu,acc,0.5,10,4.0,0.4875,0.5058823529411764
within,hemisphere,eeg_gaze_imu,acc,0.5,11,0.0,0.5176470588235295,0.5666666666666667
within,hemisphere,eeg_gaze_imu,acc,0.5,11,1.0,0.5235294117647059,0.4857142857142857
within,hemisphere,eeg_gaze_imu,acc,0.5,11,2.0,0.5470588235294118,0.48
within,hemisphere,eeg_gaze_imu,acc,0.5,11,3.0,0.48125,0.5571428571428572
within,hemisphere,eeg_gaze_imu,acc,0.5,11,4.0,0.575,0.5470588235294118
within,hemisphere,eeg_gaze_imu,acc,0.5,12,0.0,0.5176470588235295,0.6666666666666666
within,hemisphere,eeg_gaze_imu,acc,0.5,12,1.0,0.48823529411764705,0.4857142857142857
within,hemisphere,eeg_gaze_imu,acc,0.5,12,2.0,0.5411764705882353,0.52
within,hemisphere,eeg_gaze_imu,acc,0.5,12,3.0,0.4625,0.5642857142857143
within,hemisphere,eeg_gaze_imu,acc,0.5,12,4.0,0.51875,0.49411764705882355
within,hemisphere,eeg_gaze_imu,acc,0.5,13,0.0,0.5117647058823529,0.6
within,hemisphere,eeg_gaze_imu,acc,0.5,13,1.0,0.5,0.4714285714285714
within,hemisphere,eeg_gaze_imu,acc,0.5,13,2.0,0.4764705882352941,0.55
within,hemisphere,eeg_gaze_imu,acc,0.5,13,3.0,0.475,0.5357142857142857
within,hemisphere,eeg_gaze_imu,acc,0.5,13,4.0,0.51875,0.5058823529411764
within,hemisphere,eeg_gaze_imu,acc,0.5,14,0.0,0.5058823529411764,0.5333333333333333
within,hemisphere,eeg_gaze_imu,acc,0.5,14,1.0,0.5176470588235295,0.45714285714285713
within,hemisphere,eeg_gaze_imu,acc,0.5,14,2.0,0.5058823529411764,0.48
within,hemisphere,eeg_gaze_imu,acc,0.5,14,3.0,0.50625,0.5071428571428571
within,hemisphere,eeg_gaze_imu,acc,0.5,14,4.0,0.49375,0.5235294117647059
within,hemisphere,eeg_gaze_imu,acc,0.5,15,0.0,0.5235294117647059,0.5
within,hemisphere,eeg_gaze_imu,acc,0.5,15,1.0,0.48823529411764705,0.45714285714285713
within,hemisphere,eeg_gaze_imu,acc,0.5,15,2.0,0.575,0.62
within,hemisphere,eeg_gaze_imu,acc,0.5,15,3.0,0.54375,0.6076923076923076
within,hemisphere,eeg_gaze_imu,acc,0.5,15,4.0,0.5125,0.49411764705882355
within,hemisphere,eeg_gaze_imu,acc,0.5,16,0.0,0.48823529411764705,0.5
within,hemisphere,eeg_gaze_imu,acc,0.5,16,1.0,0.48823529411764705,0.4142857142857143
within,hemisphere,eeg_gaze_imu,acc,0.5,16,2.0,0.5058823529411764,0.47
within,hemisphere,eeg_gaze_imu,acc,0.5,16,3.0,0.5,0.55
within,hemisphere,eeg_gaze_imu,acc,0.5,16,4.0,0.53125,0.5294117647058824
within,speaker4,eeg_gaze,acc,0.25,1,0.0,0.2411764705882353,0.3333333333333333
within,speaker4,eeg_gaze,acc,0.25,1,1.0,0.24705882352941178,0.2857142857142857
within,speaker4,eeg_gaze,acc,0.25,1,2.0,0.3176470588235294,0.23
within,speaker4,eeg_gaze,acc,0.25,1,3.0,0.3,0.37142857142857144
within,speaker4,eeg_gaze,acc,0.25,1,4.0,0.275,0.35294117647058826
within,speaker4,eeg_gaze,acc,0.25,2,0.0,0.24705882352941178,0.4
within,speaker4,eeg_gaze,acc,0.25,2,1.0,0.2823529411764706,0.2714285714285714
within,speaker4,eeg_gaze,acc,0.25,2,2.0,0.27647058823529413,0.22
within,speaker4,eeg_gaze,acc,0.25,2,3.0,0.30625,0.37857142857142856
within,speaker4,eeg_gaze,acc,0.25,2,4.0,0.28125,0.3588235294117647
within,speaker4,eeg_gaze,acc,0.25,3,0.0,0.20588235294117646,0.43333333333333335
within,speaker4,eeg_gaze,acc,0.25,3,1.0,0.2823529411764706,0.2571428571428571
within,speaker4,eeg_gaze,acc,0.25,3,2.0,0.3058823529411765,0.18
within,speaker4,eeg_gaze,acc,0.25,3,3.0,0.325,0.37857142857142856
within,speaker4,eeg_gaze,acc,0.25,3,4.0,0.30625,0.34705882352941175
within,speaker4,eeg_gaze,acc,0.25,4,0.0,0.27058823529411763,0.3333333333333333
within,speaker4,eeg_gaze,acc,0.25,4,1.0,0.25882352941176473,0.2714285714285714
within,speaker4,eeg_gaze,acc,0.25,4,2.0,0.2647058823529412,0.24
within,speaker4,eeg_gaze,acc,0.25,4,3.0,0.24375,0.3142857142857143
within,speaker4,eeg_gaze,acc,0.25,4,4.0,0.25625,0.28823529411764703
within,speaker4,eeg_gaze,acc,0.25,5,0.0,0.23529411764705882,0.4666666666666667
within,speaker4,eeg_gaze,acc,0.25,5,1.0,0.2647058823529412,0.2571428571428571
within,speaker4,eeg_gaze,acc,0.25,5,2.0,0.31176470588235294,0.26
within,speaker4,eeg_gaze,acc,0.25,5,3.0,0.2875,0.35
within,speaker4,eeg_gaze,acc,0.25,5,4.0,0.2625,0.34705882352941175
within,speaker4,eeg_gaze,acc,0.25,6,0.0,0.22941176470588234,0.4
within,speaker4,eeg_gaze,acc,0.25,6,1.0,0.25882352941176473,0.24285714285714285
within,speaker4,eeg_gaze,acc,0.25,6,2.0,0.31176470588235294,0.24
within,speaker4,eeg_gaze,acc,0.25,6,3.0,0.28125,0.34285714285714286
within,speaker4,eeg_gaze,acc,0.25,6,4.0,0.26875,0.3058823529411765
within,speaker4,eeg_gaze,acc,0.25,7,0.0,0.2529411764705882,0.3333333333333333
within,speaker4,eeg_gaze,acc,0.25,7,1.0,0.27647058823529413,0.2571428571428571
within,speaker4,eeg_gaze,acc,0.25,7,2.0,0.31176470588235294,0.2
within,speaker4,eeg_gaze,acc,0.25,7,3.0,0.3125,0.36428571428571427
within,speaker4,eeg_gaze,acc,0.25,7,4.0,0.28125,0.3588235294117647
within,speaker4,eeg_gaze,acc,0.25,8,0.0,0.24705882352941178,0.43333333333333335
within,speaker4,eeg_gaze,acc,0.25,8,1.0,0.2823529411764706,0.2571428571428571
within,speaker4,eeg_gaze,acc,0.25,8,2.0,0.2823529411764706,0.28
within,speaker4,eeg_gaze,acc,0.25,8,3.0,0.3,0.37142857142857144
within,speaker4,eeg_gaze,acc,0.25,8,4.0,0.28125,0.34705882352941175
within,speaker4,eeg_gaze,acc,0.25,9,0.0,0.23529411764705882,0.4666666666666667
within,speaker4,eeg_gaze,acc,0.25,9,1.0,0.2823529411764706,0.2571428571428571
within,speaker4,eeg_gaze,acc,0.25,9,2.0,0.36470588235294116,0.26
within,speaker4,eeg_gaze,acc,0.25,9,3.0,0.30625,0.37857142857142856
within,speaker4,eeg_gaze,acc,0.25,9,4.0,0.23125,0.27647058823529413
within,speaker4,eeg_gaze,acc,0.25,10,0.0,0.22941176470588234,0.4666666666666667
within,speaker4,eeg_gaze,acc,0.25,10,1.0,0.29411764705882354,0.2857142857142857
within,speaker4,eeg_gaze,acc,0.25,10,2.0,0.25882352941176473,0.26
within,speaker4,eeg_gaze,acc,0.25,10,3.0,0.29375,0.37857142857142856
within,speaker4,eeg_gaze,acc,0.25,10,4.0,0.29375,0.3588235294117647
within,speaker4,eeg_gaze,acc,0.25,11,0.0,0.21764705882352942,0.3333333333333333
within,speaker4,eeg_gaze,acc,0.25,11,1.0,0.28823529411764703,0.2857142857142857
within,speaker4,eeg_gaze,acc,0.25,11,2.0,0.2529411764705882,0.22
within,speaker4,eeg_gaze,acc,0.25,11,3.0,0.29375,0.35714285714285715
within,speaker4,eeg_gaze,acc,0.25,11,4.0,0.25625,0.28823529411764703
within,speaker4,eeg_gaze,acc,0.25,12,0.0,0.18823529411764706,0.43333333333333335
within,speaker4,eeg_gaze,acc,0.25,12,1.0,0.2823529411764706,0.21428571428571427
within,speaker4,eeg_gaze,acc,0.25,12,2.0,0.2411764705882353,0.25
within,speaker4,eeg_gaze,acc,0.25,12,3.0,0.325,0.38571428571428573
within,speaker4,eeg_gaze,acc,0.25,12,4.0,0.225,0.3058823529411765
within,speaker4,eeg_gaze,acc,0.25,13,0.0,0.25882352941176473,0.5
within,speaker4,eeg_gaze,acc,0.25,13,1.0,0.27647058823529413,0.2714285714285714
within,speaker4,eeg_gaze,acc,0.25,13,2.0,0.27647058823529413,0.27
within,speaker4,eeg_gaze,acc,0.25,13,3.0,0.325,0.40714285714285714
within,speaker4,eeg_gaze,acc,0.25,13,4.0,0.25625,0.3
within,speaker4,eeg_gaze,acc,0.25,14,0.0,0.2235294117647059,0.4666666666666667
within,speaker4,eeg_gaze,acc,0.25,14,1.0,0.25882352941176473,0.24285714285714285
within,speaker4,eeg_gaze,acc,0.25,14,2.0,0.25882352941176473,0.25
within,speaker4,eeg_gaze,acc,0.25,14,3.0,0.30625,0.37857142857142856
within,speaker4,eeg_gaze,acc,0.25,14,4.0,0.275,0.35294117647058826
within,speaker4,eeg_gaze,acc,0.25,15,0.0,0.22941176470588234,0.36666666666666664
within,speaker4,eeg_gaze,acc,0.25,15,1.0,0.27647058823529413,0.2571428571428571
within,speaker4,eeg_gaze,acc,0.25,15,2.0,0.28125,0.24
within,speaker4,eeg_gaze,acc,0.25,15,3.0,0.25,0.34615384615384615
within,speaker4,eeg_gaze,acc,0.25,15,4.0,0.3,0.32941176470588235
within,speaker4,eeg_gaze,acc,0.25,16,0.0,0.21176470588235294,0.5
within,speaker4,eeg_gaze,acc,0.25,16,1.0,0.27058823529411763,0.24285714285714285
within,speaker4,eeg_gaze,acc,0.25,16,2.0,0.27058823529411763,0.27
within,speaker4,eeg_gaze,acc,0.25,16,3.0,0.3125,0.38571428571428573
within,speaker4,eeg_gaze,acc,0.25,16,4.0,0.25625,0.3058823529411765
within,speaker4,eeg_imu,acc,0.25,1,0.0,0.24705882352941178,0.36666666666666664
within,speaker4,eeg_imu,acc,0.25,1,1.0,0.27058823529411763,0.3
within,speaker4,eeg_imu,acc,0.25,1,2.0,0.2823529411764706,0.22
within,speaker4,eeg_imu,acc,0.25,1,3.0,0.3,0.3357142857142857
within,speaker4,eeg_imu,acc,0.25,1,4.0,0.3125,0.34705882352941175
within,speaker4,eeg_imu,acc,0.25,2,0.0,0.23529411764705882,0.3333333333333333
within,speaker4,eeg_imu,acc,0.25,2,1.0,0.27647058823529413,0.3
within,speaker4,eeg_imu,acc,0.25,2,2.0,0.25882352941176473,0.22
within,speaker4,eeg_imu,acc,0.25,2,3.0,0.31875,0.37142857142857144
within,speaker4,eeg_imu,acc,0.25,2,4.0,0.30625,0.34705882352941175
within,speaker4,eeg_imu,acc,0.25,3,0.0,0.18823529411764706,0.3333333333333333
within,speaker4,eeg_imu,acc,0.25,3,1.0,0.27058823529411763,0.2857142857142857
within,speaker4,eeg_imu,acc,0.25,3,2.0,0.25882352941176473,0.18
within,speaker4,eeg_imu,acc,0.25,3,3.0,0.325,0.37857142857142856
within,speaker4,eeg_imu,acc,0.25,3,4.0,0.29375,0.37058823529411766
within,speaker4,eeg_imu,acc,0.25,4,0.0,0.25882352941176473,0.3333333333333333
within,speaker4,eeg_imu,acc,0.25,4,1.0,0.2823529411764706,0.3142857142857143
within,speaker4,eeg_imu,acc,0.25,4,2.0,0.25882352941176473,0.22
within,speaker4,eeg_imu,acc,0.25,4,3.0,0.275,0.35
within,speaker4,eeg_imu,acc,0.25,4,4.0,0.30625,0.36470588235294116
within,speaker4,eeg_imu,acc,0.25,5,0.0,0.2235294117647059,0.3333333333333333
within,speaker4,eeg_imu,acc,0.25,5,1.0,0.27058823529411763,0.3
within,speaker4,eeg_imu,acc,0.25,5,2.0,0.24705882352941178,0.23
within,speaker4,eeg_imu,acc,0.25,5,3.0,0.3,0.35714285714285715
within,speaker4,eeg_imu,acc,0.25,5,4.0,0.275,0.34705882352941175
within,speaker4,eeg_imu,acc,0.25,6,0.0,0.21764705882352942,0.3333333333333333
